iter	MAE	RMSE
4315	0.1098737551	0.1458271884
4316	0.10986373	0.1458163988
4317	0.1098630412	0.1458155459
4318	0.1098550731	0.1458063632
4319	0.1098501369	0.1458001162
4320	0.109834219	0.1457789014
4321	0.1098283936	0.145771025
4322	0.1098216116	0.1457621449
4323	0.1098124744	0.1457507817
4324	0.1098053261	0.1457411437
4325	0.1098052951	0.1457409961
4326	0.109805096	0.1457407994
4327	0.1097982106	0.1457333426
4328	0.109791316	0.1457254634
4329	0.1097822442	0.1457136245
4330	0.109776727	0.1457072274
4331	0.10977401	0.1457042826
4332	0.1097702731	0.1456991435
4333	0.1097554217	0.1456827181
4334	0.109751799	0.1456778239
4335	0.1097445676	0.1456704868
4336	0.109739688	0.1456646514
4337	0.1097331526	0.1456554535
4338	0.1097306729	0.1456523765
4339	0.1097171524	0.1456370332
4340	0.1097013985	0.1456172742
4341	0.1096945925	0.1456086989
4342	0.1096837032	0.145596288
4343	0.1096781063	0.1455889941
4344	0.1096774939	0.1455884828
4345	0.1096729487	0.1455811962
4346	0.1096712964	0.1455788388
4347	0.1096630901	0.1455683979
4348	0.1096627391	0.1455679756
4349	0.1096627162	0.14556794
4350	0.1096617587	0.1455673968
4351	0.1096497941	0.1455521711
4352	0.1096449435	0.1455450559
4353	0.1096344247	0.1455335797
4354	0.1096223756	0.145519971
4355	0.1096187637	0.1455161781
4356	0.1096135501	0.1455094667
4357	0.1096132413	0.1455090833
4358	0.109606864	0.1455015773
4359	0.1096031461	0.1454962489
4360	0.1095984519	0.1454909358
4361	0.1095835531	0.1454737891
4362	0.1095762371	0.1454656495
4363	0.1095710198	0.1454600396
4364	0.1095659063	0.1454536526
4365	0.1095605447	0.1454477473
4366	0.1095564494	0.1454433278
4367	0.1095497584	0.1454359695
4368	0.109541548	0.1454273704
4369	0.1095384411	0.1454239789
4370	0.1095377006	0.145422644
4371	0.1095272624	0.1454103411
4372	0.1095248209	0.1454074469
4373	0.1095177445	0.1453982507
4374	0.1095006704	0.1453799152
4375	0.1094916607	0.145367711
4376	0.1094899476	0.1453652429
4377	0.1094864447	0.145361246
4378	0.1094713897	0.1453415623
4379	0.1094711135	0.1453413564
4380	0.1094696494	0.1453395705
4381	0.1094591108	0.1453243231
4382	0.1094502218	0.1453134102
4383	0.1094447405	0.1453071594
4384	0.1094354042	0.1452956139
4385	0.1094354475	0.1452955568
4386	0.1094286569	0.1452868361
4387	0.1094207197	0.1452767133
4388	0.1094150031	0.1452699457
4389	0.1094109453	0.1452646694
4390	0.1094044977	0.14525606
4391	0.1093980661	0.1452488022
4392	0.1093862347	0.1452339202
4393	0.1093785833	0.1452245586
4394	0.1093736684	0.1452190413
4395	0.1093678351	0.1452101229
4396	0.1093671586	0.1452093745
4397	0.1093564408	0.1451954803
4398	0.1093539121	0.1451919637
4399	0.1093475935	0.1451843819
4400	0.1093464682	0.1451829303
4401	0.109342425	0.1451786351
4402	0.109326745	0.1451628344
4403	0.1093233109	0.1451573442
4404	0.1093184938	0.1451523539
4405	0.1093080792	0.1451392482
4406	0.1093017342	0.1451303776
4407	0.1092963034	0.1451235902
4408	0.1092788573	0.1451017788
4409	0.1092682608	0.1450879441
4410	0.1092486146	0.1450631296
4411	0.1092433737	0.1450567293
4412	0.1092351853	0.1450471475
4413	0.1092251617	0.1450343643
4414	0.1092189064	0.1450256606
4415	0.1092110781	0.1450169953
4416	0.1092102822	0.145016172
4417	0.1092047307	0.1450084014
4418	0.1092043195	0.1450079718
4419	0.1091946675	0.1449944899
4420	0.1091931682	0.1449929643
4421	0.1091886193	0.1449879706
4422	0.1091880068	0.1449874221
4423	0.1091846959	0.1449834537
4424	0.1091842663	0.1449831064
4425	0.1091801824	0.1449794151
4426	0.1091738029	0.1449714362
4427	0.1091733736	0.1449711607
4428	0.1091732567	0.1449710695
4429	0.1091651062	0.1449604701
4430	0.1091591422	0.144952867
4431	0.1091544852	0.1449472829
4432	0.1091544642	0.1449472461
4433	0.1091423991	0.1449325652
4434	0.1091353144	0.1449240811
4435	0.1091291919	0.1449155416
4436	0.1091256286	0.1449115386
4437	0.1091084912	0.1448903751
4438	0.1091053993	0.1448869032
4439	0.109092326	0.1448722023
4440	0.1090915797	0.1448710912
4441	0.109075148	0.1448510511
4442	0.1090606345	0.1448329693
4443	0.1090490659	0.144818081
4444	0.1090489394	0.14481795
4445	0.1090462534	0.1448139177
4446	0.1090403824	0.1448063732
4447	0.1090357021	0.144799654
4448	0.1090242471	0.1447822275
4449	0.1090230177	0.1447802699
4450	0.1090216613	0.1447780851
4451	0.1090152224	0.144771068
4452	0.1090066906	0.1447607126
4453	0.1089973949	0.1447479804
4454	0.1089948292	0.1447457339
4455	0.1089768252	0.1447233345
4456	0.1089672023	0.1447131006
4457	0.1089638762	0.1447088706
4458	0.1089635261	0.144708457
4459	0.1089607264	0.1447046292
4460	0.1089463465	0.1446871816
4461	0.1089364253	0.1446741616
4462	0.1089259024	0.1446618876
4463	0.1089195823	0.1446544965
4464	0.1089025633	0.1446328422
4465	0.1088981964	0.1446281222
4466	0.1088945891	0.1446240951
4467	0.1088914296	0.1446209871
4468	0.1088829123	0.144611427
4469	0.1088825601	0.1446108472
4470	0.1088727055	0.1445992772
4471	0.1088636679	0.1445890026
4472	0.1088595968	0.1445836525
4473	0.1088546335	0.1445773485
4474	0.1088496575	0.1445705602
4475	0.1088424815	0.1445628065
4476	0.1088422416	0.1445624981
4477	0.1088296879	0.1445471974
4478	0.1088244232	0.1445403451
4479	0.1088203807	0.1445355784
4480	0.1088153915	0.1445294194
4481	0.1088145405	0.1445283192
4482	0.1088049792	0.1445163025
4483	0.1087916191	0.1444988448
4484	0.1087894112	0.1444962583
4485	0.1087855288	0.1444917715
4486	0.1087821376	0.1444870686
4487	0.1087696556	0.1444726882
4488	0.1087696505	0.1444726687
4489	0.1087622948	0.1444652793
4490	0.1087617036	0.1444648799
4491	0.1087533816	0.1444545034
4492	0.1087466327	0.1444458503
4493	0.1087429117	0.1444415303
4494	0.1087423231	0.1444409257
4495	0.1087256407	0.1444201615
4496	0.1087211001	0.1444137643
4497	0.1087192636	0.1444112589
4498	0.1087098815	0.1444012179
4499	0.1087062968	0.1443964193
4500	0.1087049022	0.1443948648
4501	0.1087014101	0.1443912953
4502	0.1086949133	0.1443834294
4503	0.1086847225	0.144368583
4504	0.1086838612	0.1443678286
4505	0.1086747146	0.1443558278
4506	0.1086651687	0.144343078
4507	0.1086568697	0.1443345595
4508	0.1086484143	0.1443233312
4509	0.1086421461	0.144316746
4510	0.1086299584	0.1443021917
4511	0.1086277029	0.1442997408
4512	0.1086180397	0.1442874245
4513	0.108617335	0.1442861866
4514	0.1086152987	0.1442839715
4515	0.1086117565	0.1442801474
4516	0.1086063796	0.1442740894
4517	0.1085987893	0.1442635576
4518	0.1085972411	0.1442618837
4519	0.1085873825	0.1442483489
4520	0.1085825997	0.1442421809
4521	0.1085790046	0.1442381952
4522	0.1085644884	0.1442197996
4523	0.1085632903	0.144218514
4524	0.108559791	0.1442143232
4525	0.1085531326	0.1442070143
4526	0.1085474186	0.1442003744
4527	0.1085421948	0.1441946731
4528	0.1085371475	0.1441889262
4529	0.1085320318	0.144181878
4530	0.1085245395	0.1441737249
4531	0.1085182354	0.1441662223
4532	0.1085139115	0.1441607322
4533	0.1085105904	0.1441564166
4534	0.1085104015	0.144156238
4535	0.1084992537	0.14414143
4536	0.1084863372	0.1441244199
4537	0.1084759246	0.144111849
4538	0.1084688266	0.1441032869
4539	0.1084658781	0.1440997323
4540	0.1084637769	0.1440973603
4541	0.1084613231	0.1440949283
4542	0.1084591626	0.1440923792
4543	0.1084555071	0.1440878448
4544	0.1084462936	0.1440777035
4545	0.1084371237	0.1440663842
4546	0.1084326616	0.1440617036
4547	0.1084238509	0.1440518023
4548	0.1084214315	0.1440489737
4549	0.1084132969	0.1440403728
4550	0.1084075734	0.1440335702
4551	0.108401172	0.1440257528
4552	0.108396486	0.1440191982
4553	0.1083879243	0.1440089563
4554	0.1083839833	0.1440038189
4555	0.108383916	0.1440037787
4556	0.1083776401	0.143994723
4557	0.1083691735	0.1439844279
4558	0.1083636547	0.1439767086
4559	0.1083606952	0.1439729672
4560	0.108353616	0.1439651481
4561	0.1083502368	0.1439611563
4562	0.1083341586	0.1439428025
4563	0.1083296077	0.1439378253
4564	0.108324753	0.1439323001
4565	0.1083244697	0.143931976
4566	0.1083185394	0.143926068
4567	0.1083165288	0.1439231095
4568	0.1083095648	0.1439151425
4569	0.1083092463	0.1439148306
4570	0.1083026687	0.1439073378
4571	0.1082862674	0.1438880739
4572	0.1082784833	0.1438789057
4573	0.1082683574	0.1438654735
4574	0.1082607	0.1438555485
4575	0.1082522835	0.1438469606
4576	0.1082474302	0.1438412197
4577	0.108243086	0.1438353086
4578	0.1082351771	0.1438255905
4579	0.1082292764	0.1438189623
4580	0.1082230282	0.1438107343
4581	0.1082194612	0.1438056488
4582	0.1082129074	0.1437974114
4583	0.1082088154	0.1437921149
4584	0.1082011992	0.1437822263
4585	0.1081901686	0.1437668002
4586	0.1081887491	0.1437648589
4587	0.1081778202	0.1437510371
4588	0.1081768881	0.1437502285
4589	0.1081735443	0.1437461538
4590	0.1081732484	0.1437458593
4591	0.1081728821	0.1437456353
4592	0.108168134	0.1437404149
4593	0.1081529375	0.1437209465
4594	0.1081426226	0.1437070157
4595	0.1081391605	0.1437040231
4596	0.1081298038	0.1436933691
4597	0.1081240476	0.143686303
4598	0.108119995	0.1436815834
4599	0.108118781	0.1436800286
4600	0.1080957695	0.1436509544
4601	0.1080890165	0.1436428202
4602	0.1080865466	0.143639501
4603	0.1080819944	0.1436340016
4604	0.1080738225	0.1436249363
4605	0.108065055	0.1436125633
4606	0.1080609575	0.1436075338
4607	0.1080599215	0.1436062856
4608	0.1080475079	0.1435896456
4609	0.1080449415	0.1435868813
4610	0.1080392701	0.143580136
4611	0.1080341022	0.1435736579
4612	0.1080264474	0.1435657903
4613	0.1080244609	0.1435631975
4614	0.1080239026	0.1435624887
4615	0.1080212649	0.1435593928
4616	0.1080211955	0.1435591738
4617	0.1080138618	0.1435508087
4618	0.1079992363	0.1435350101
4619	0.1079885847	0.1435213455
4620	0.1079873624	0.1435202084
4621	0.1079819474	0.1435140098
4622	0.1079746922	0.1435051162
4623	0.1079582462	0.1434864181
4624	0.1079527644	0.1434795344
4625	0.1079526132	0.1434794312
4626	0.1079440285	0.1434696273
4627	0.1079288299	0.1434519094
4628	0.1079282356	0.143450986
4629	0.1079208411	0.1434413021
4630	0.1079099704	0.1434278013
4631	0.1079083239	0.1434257986
4632	0.1079070082	0.1434240737
4633	0.1078947037	0.1434080326
4634	0.1078938028	0.1434070506
4635	0.1078910791	0.1434042499
4636	0.1078906465	0.1434037914
4637	0.1078787825	0.1433884272
4638	0.1078774621	0.1433868908
4639	0.1078723656	0.1433810655
4640	0.1078619657	0.1433679461
4641	0.1078541221	0.1433580636
4642	0.107849707	0.1433518932
4643	0.1078444856	0.1433452828
4644	0.1078423718	0.1433420341
4645	0.10784234	0.1433419936
4646	0.1078397633	0.1433386347
4647	0.1078365992	0.1433357107
4648	0.1078347212	0.1433333789
4649	0.1078336615	0.1433322466
4650	0.107828789	0.1433257594
4651	0.107825245	0.1433217186
4652	0.1078179305	0.1433127098
4653	0.1078151493	0.1433095179
4654	0.1078063057	0.1432990818
4655	0.107802872	0.1432943772
4656	0.1077905545	0.1432799486
4657	0.1077819899	0.1432691894
4658	0.1077715187	0.1432559158
4659	0.107765304	0.1432480968
4660	0.1077578697	0.143239569
4661	0.1077471988	0.1432257749
4662	0.1077427174	0.143220412
4663	0.107739414	0.1432162147
4664	0.1077386709	0.1432153479
4665	0.1077348462	0.1432099441
4666	0.1077277508	0.1432017793
4667	0.1077190511	0.1431909767
4668	0.1077138721	0.1431849593
4669	0.1077101385	0.1431804149
4670	0.1077071418	0.143177147
4671	0.107700188	0.1431683989
4672	0.1076929673	0.1431592523
4673	0.1076923728	0.1431581873
4674	0.1076922705	0.1431580231
4675	0.1076828876	0.1431464066
4676	0.1076778371	0.1431394282
4677	0.1076773156	0.1431389063
4678	0.1076727008	0.1431326605
4679	0.1076587597	0.143116749
4680	0.1076567982	0.1431145001
4681	0.1076444321	0.143099927
4682	0.1076355215	0.1430897508
4683	0.1076246649	0.1430748077
4684	0.1076191929	0.1430681371
4685	0.1076066841	0.1430533636
4686	0.1076013002	0.1430465733
4687	0.1075989417	0.1430433026
4688	0.1075889394	0.1430305929
4689	0.1075851282	0.1430255301
4690	0.1075776246	0.143017092
4691	0.1075747036	0.1430129884
4692	0.1075708095	0.1430085573
4693	0.1075646	0.1430003829
4694	0.1075552621	0.1429899603
4695	0.1075472555	0.1429789789
4696	0.107545127	0.1429768738
4697	0.1075392649	0.1429694024
4698	0.107535993	0.1429656102
4699	0.1075246604	0.1429520893
4700	0.1075177009	0.1429435666
4701	0.1075104845	0.1429352114
4702	0.1075091179	0.1429339594
4703	0.1075022573	0.1429268459
4704	0.1074964807	0.1429171529
4705	0.1074920826	0.142911975
4706	0.1074900039	0.1429086891
4707	0.1074854764	0.1429041091
4708	0.1074775548	0.1428949993
4709	0.1074752417	0.1428925599
4710	0.1074680141	0.1428837275
4711	0.1074661577	0.1428818289
4712	0.1074588749	0.1428726815
4713	0.1074522686	0.1428652661
4714	0.1074500676	0.1428631287
4715	0.1074445294	0.1428568914
4716	0.1074361428	0.1428476252
4717	0.1074328774	0.142843686
4718	0.1074265384	0.1428347606
4719	0.1074080773	0.1428128059
4720	0.1074030682	0.1428074987
4721	0.1073894223	0.1427908013
4722	0.1073826532	0.142780348
4723	0.1073800575	0.1427771623
4724	0.1073758426	0.1427711483
4725	0.107372512	0.1427670879
4726	0.1073636929	0.1427561217
4727	0.1073593864	0.1427514538
4728	0.1073520898	0.1427420509
4729	0.1073458282	0.1427342388
4730	0.1073450024	0.1427330354
4731	0.107341581	0.1427288028
4732	0.1073286892	0.1427117611
4733	0.1073193896	0.1426984201
4734	0.1073031862	0.1426770152
4735	0.1072987244	0.1426715667
4736	0.1072986242	0.1426715068
4737	0.1072895691	0.1426596494
4738	0.1072847134	0.1426536287
4739	0.1072842574	0.1426532207
4740	0.1072710792	0.1426366394
4741	0.107257351	0.1426202243
4742	0.1072475923	0.1426065128
4743	0.1072356956	0.1425908231
4744	0.107223324	0.142577806
4745	0.1072137466	0.1425657532
4746	0.1072041337	0.142554513
4747	0.107203719	0.1425538896
4748	0.1071992582	0.1425483515
4749	0.1071945466	0.1425419722
4750	0.1071721407	0.1425135148
4751	0.1071690058	0.1425099262
4752	0.1071532327	0.1424911152
4753	0.1071385365	0.1424731657
4754	0.1071332491	0.1424666217
4755	0.1071256985	0.1424584448
4756	0.107125659	0.1424584236
4757	0.1071216015	0.1424528972
4758	0.1071117636	0.1424394365
4759	0.1071059981	0.1424317921
4760	0.1070894062	0.1424126291
4761	0.1070842068	0.1424080581
4762	0.1070781193	0.1423991734
4763	0.107074705	0.1423952582
4764	0.1070745179	0.1423950527
4765	0.1070683188	0.142386504
4766	0.107063596	0.1423814838
4767	0.1070490873	0.1423647546
4768	0.1070431152	0.1423567315
4769	0.1070396254	0.1423512981
4770	0.107038834	0.1423500194
4771	0.1070327539	0.1423410127
4772	0.1070232616	0.1423295581
4773	0.1070157973	0.1423203719
4774	0.1070013041	0.1423043724
4775	0.1069921914	0.1422932682
4776	0.1069881878	0.1422884092
4777	0.1069861574	0.1422857839
4778	0.1069709817	0.1422666836
4779	0.1069699241	0.1422653466
4780	0.1069629186	0.1422569341
4781	0.1069611843	0.1422546995
4782	0.1069495741	0.1422408036
4783	0.1069377467	0.1422256525
4784	0.1069367791	0.1422244422
4785	0.1069279696	0.1422141227
4786	0.1069238063	0.1422096784
4787	0.1069197964	0.1422056413
4788	0.1069028992	0.1421847014
4789	0.1068985159	0.1421795186
4790	0.1068977852	0.1421787384
4791	0.1068921726	0.1421718407
4792	0.1068875149	0.1421665918
4793	0.1068833622	0.1421620544
4794	0.1068724472	0.1421481107
4795	0.1068711929	0.1421469838
4796	0.1068597307	0.1421336435
4797	0.1068566958	0.1421299265
4798	0.1068504945	0.1421225679
4799	0.1068487552	0.1421197262
4800	0.1068431571	0.1421126939
4801	0.1068368201	0.1421038614
4802	0.1068300296	0.1420962777
4803	0.1068249085	0.1420894632
4804	0.1068208066	0.1420844866
4805	0.1068191072	0.1420823724
4806	0.1068108366	0.1420716409
4807	0.1068032088	0.1420620871
4808	0.1067943554	0.142049816
4809	0.1067942159	0.1420496691
4810	0.1067900796	0.1420440131
4811	0.1067858619	0.1420398355
4812	0.1067796967	0.1420322972
4813	0.1067644767	0.1420123279
4814	0.1067639025	0.1420110203
4815	0.1067574401	0.1420030218
4816	0.1067539667	0.1419983249
4817	0.106747223	0.1419910726
4818	0.1067326657	0.1419745229
4819	0.1067276432	0.1419689862
4820	0.1067110694	0.141948177
4821	0.1067099496	0.1419471343
4822	0.1067042191	0.1419398916
4823	0.106700043	0.141935784
4824	0.1066964616	0.1419317249
4825	0.1066938519	0.1419282215
4826	0.1066869215	0.1419205094
4827	0.106684581	0.1419172191
4828	0.1066800572	0.1419112019
4829	0.1066763822	0.1419061552
4830	0.1066721185	0.1419013391
4831	0.1066628687	0.1418899725
4832	0.1066591089	0.1418853746
4833	0.1066557766	0.1418812242
4834	0.106651356	0.1418765306
4835	0.1066440001	0.1418674714
4836	0.106635454	0.1418565132
4837	0.1066353732	0.1418563587
4838	0.1066221151	0.1418401645
4839	0.1066066799	0.1418208563
4840	0.1065978697	0.1418120343
4841	0.1065943484	0.141808154
4842	0.1065882959	0.1417996287
4843	0.1065857591	0.1417958009
4844	0.1065831504	0.1417927983
4845	0.1065726516	0.1417800461
4846	0.1065652353	0.1417706068
4847	0.1065591558	0.1417634171
4848	0.106556099	0.1417583198
4849	0.1065509236	0.1417503258
4850	0.1065372511	0.1417320406
4851	0.1065321988	0.1417241743
4852	0.1065222062	0.1417112755
4853	0.106507304	0.1416956544
4854	0.10650384	0.1416916465
4855	0.1065000517	0.1416875552
4856	0.1064956527	0.1416819516
4857	0.106494368	0.1416803829
4858	0.1064940132	0.1416801171
4859	0.1064926568	0.1416781784
4860	0.1064794038	0.1416616376
4861	0.1064719882	0.1416519274
4862	0.1064589724	0.141635835
4863	0.1064537377	0.1416289291
4864	0.1064534409	0.1416285702
4865	0.1064478904	0.1416220783
4866	0.1064451017	0.1416173041
4867	0.1064450917	0.1416172795
4868	0.106439455	0.1416105177
4869	0.1064310666	0.1416004786
4870	0.1064247274	0.1415928767
4871	0.1064221341	0.1415899424
4872	0.1064175714	0.1415846368
4873	0.106411479	0.1415773452
4874	0.1063985928	0.14156055
4875	0.1063871913	0.1415473737
4876	0.106379148	0.1415347985
4877	0.1063688722	0.1415232209
4878	0.1063680434	0.1415227473
4879	0.1063629029	0.1415144999
4880	0.1063620805	0.1415137404
4881	0.1063550497	0.1415052623
4882	0.1063470614	0.1414965789
4883	0.106342057	0.1414913628
4884	0.1063351283	0.1414824347
4885	0.1063323572	0.1414791807
4886	0.1063195462	0.1414633841
4887	0.106317275	0.1414605065
4888	0.1063135612	0.1414558855
4889	0.1063034322	0.1414417349
4890	0.1062993317	0.1414369988
4891	0.1062933273	0.1414303028
4892	0.1062879244	0.1414231847
4893	0.1062854723	0.1414200275
4894	0.1062739805	0.141405823
4895	0.1062677255	0.1413984235
4896	0.1062597429	0.1413886144
4897	0.1062532547	0.1413800487
4898	0.1062458085	0.1413703346
4899	0.1062348865	0.1413573086
4900	0.1062298555	0.1413520043
4901	0.1062269624	0.1413489953
4902	0.106225046	0.1413470627
4903	0.1062216446	0.1413420398
4904	0.1062178632	0.1413375125
4905	0.106214962	0.1413340217
4906	0.1062065443	0.1413233647
4907	0.1061917721	0.1413032464
4908	0.1061892286	0.1413001253
4909	0.1061874466	0.1412981521
4910	0.1061817192	0.1412910066
4911	0.1061778783	0.1412849821
4912	0.1061729212	0.1412789629
4913	0.1061680263	0.1412726481
4914	0.1061628909	0.1412668267
4915	0.1061499839	0.1412519835
4916	0.1061440581	0.1412453178
4917	0.1061314742	0.1412290836
4918	0.1061296682	0.1412272568
4919	0.1061239015	0.1412193876
4920	0.1061172172	0.1412118137
4921	0.1061112777	0.1412041165
4922	0.1061052338	0.141194755
4923	0.1061048274	0.1411944197
4924	0.1060986687	0.141186866
4925	0.1060958102	0.1411829464
4926	0.1060944511	0.1411812674
4927	0.1060830831	0.1411669936
4928	0.10607481	0.1411571539
4929	0.1060693707	0.1411505768
4930	0.1060607331	0.1411401363
4931	0.1060543857	0.1411308988
4932	0.1060531943	0.1411294788
4933	0.1060452671	0.1411182507
4934	0.1060362771	0.1411077459
4935	0.106034741	0.1411058232
4936	0.1060336652	0.1411048387
4937	0.1060321231	0.141103101
4938	0.1060316237	0.1411025152
4939	0.1060246658	0.1410944793
4940	0.1060191462	0.1410885471
4941	0.1060096345	0.1410774386
4942	0.1060053426	0.1410721264
4943	0.1060035145	0.141069959
4944	0.1059950847	0.1410592378
4945	0.1059932865	0.1410574249
